ENTREZID,SYMBOL,GENENAME,MCL1.DG,MCL1.DH,MCL1.DI,MCL1.DJ,MCL1.DK,MCL1.DL,MCL1.LA,MCL1.LB,MCL1.LC,MCL1.LD,MCL1.LE,MCL1.LF
66090,Ypel3,yippee like 3,4.668838963,5.225243911,4.4397929,5.009011776,5.158873811,5.505930848,4.787708725,4.85352734,3.975738736,4.766687342,3.966751373,3.707837922
21389,Tbx6,T-box 6,0.384917191,1.264831442,0.121537344,-0.10738995,0.075932111,0.534113616,-1.158086232,-0.934585785,-3.896679642,-0.699287123,-0.461278146,-1.552689628
56420,Ppp4c,"protein phosphatase 4, catalytic subunit",5.508693731,5.436648502,5.267491072,5.197607749,4.921155219,5.125739847,5.863837607,6.010197109,5.849834679,5.812307419,5.597995149,5.563943132
11674,Aldoa,"aldolase A, fructose-bisphosphate",8.190983417,8.032390321,8.678919914,8.852676358,8.667195819,8.526490019,7.715357881,7.889603094,8.011087325,8.159812771,7.921289002,7.965417073
100503974,NA,NA,0.086835838,0.298514568,-1.237543749,-2.429318045,-1.778217023,-1.983734689,0.030947593,0.088497828,-1.574751547,-3.021215218,-0.621742819,-1.552689628
13446,Doc2a,"double C2, alpha",2.216794432,2.024339604,1.875518916,1.962999378,2.200823359,2.207885383,1.760300003,1.642599365,1.363847908,1.425041012,1.356883531,1.617235373
233875,Ino80e,INO80 complex subunit E,3.51584806,3.192026134,3.296886018,3.328534916,3.400926509,3.502277529,3.143501415,3.248209016,2.948810409,2.80151493,3.191661148,3.401506682
233876,Hirip3,HIRA interacting protein 3,5.054699888,4.782950193,4.662010205,4.187026581,3.962212427,4.026475509,4.534564138,4.374487105,3.934099625,3.297101624,4.126844695,3.995061793
381921,Taok2,TAO kinase 2,5.854369078,5.838866182,5.558001871,5.666957866,5.907744683,6.002365911,5.559453112,5.593521687,4.755567818,4.697146408,4.824124072,5.188777358
68742,Tmem219,transmembrane protein 219,3.164527122,3.23904276,3.081244638,3.076713987,3.51852274,3.525500485,3.886307888,4.022609892,4.281570224,4.232395934,4.710754518,4.628324552
233877,Kctd13,potassium channel tetramerisation domain containing 13,2.973082123,3.000660608,3.124590668,3.286453327,3.344710499,3.502277529,2.669732793,2.794212488,2.140409676,1.733672285,2.639522494,2.332667806
233878,Sez6l2,seizure related 6 homolog like 2,-0.115981045,-0.594570228,-1.368788282,-0.645046736,-0.434262621,-0.585185313,-1.895051826,-0.844387976,-0.837785953,-2.173218311,-1.539280658,-0.635151789
381922,D830044I16Rik,RIKEN cDNA D830044I16 gene,-2.143461782,-1.636390404,-2.591180704,-2.139811428,-2.671301819,-2.635811386,-1.409624999,-1.030801101,-1.574751547,-0.819581356,-4.70920566,-1.263183011
52858,Cdipt,CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase),5.870773327,5.484990746,5.723213719,5.68789214,5.890395266,5.963570175,5.540687877,5.645034294,5.931456842,5.850997926,6.54641309,6.528275906
78388,Mvp,major vault protein,6.466427259,6.273679102,6.097263895,6.180065928,6.295718532,6.170162747,7.355246592,7.322345725,7.3683493,7.390931179,6.704951019,6.77772934
67278,Pagr1a,PAXIP1 associated glutamate rich protein 1A,2.044841749,1.759962532,1.816323123,2.239960742,2.347891747,2.584739689,2.441231562,2.455513812,2.306260416,2.377955876,3.154980485,3.038936603
69017,Prrt2,proline-rich transmembrane protein 2,1.121882785,0.815305566,0.838807137,1.246247005,1.463857765,1.696385045,1.665663129,1.886004964,-0.352359126,-0.133689947,0.420077357,0.769238467
17188,Maz,MYC-associated zinc finger protein (purine-binding transcription factor),6.720486196,6.689510236,6.762701253,6.630477047,6.624958916,6.777514313,6.489516097,6.606823135,6.91736869,6.589440557,6.574461508,6.485009838
110033,Kif22,kinesin family member 22,2.389718177,2.593559369,2.547233325,2.162308186,0.075932111,-0.233712942,2.962929169,3.00906336,2.931985786,1.932981093,4.042338399,3.294193658
70233,Cd2bp2,CD2 antigen (cytoplasmic tail) binding protein 2,5.075706739,4.970504642,5.067824123,4.819663685,5.095936787,5.240705561,5.352242788,5.378589836,5.305444181,5.113211103,4.91467583,5.095967548
68449,Tbc1d10b,"TBC1 domain family, member 10b",4.666862668,4.449823891,4.284653956,4.232064198,4.330307434,4.529813478,4.710798041,4.990035189,5.361493768,5.231450215,4.592290535,4.560473723
17907,Mylpf,"myosin light chain, phosphorylatable, fast skeletal muscle",-1.20004531,-0.679459126,-2.301674086,-2.429318045,-0.834800551,-2.273241306,0.220425392,0.301042463,-0.837785953,-0.95082589,-1.008765942,-0.815724034
54204,1-Sep,septin 1,0.459879248,0.751880186,0.261262108,0.233646968,-0.193254522,0.048686789,0.607448515,0.797718431,0.072946709,0.271566532,0.244990651,0.032272872
100043580,Gm4532,predicted gene 4532,-0.799507381,-1.636390404,-1.673642864,-1.898803328,-1.778217023,-0.919604352,-3.480014326,-2.718857094,-2.674287221,-1.642703594,-4.70920566,-3.137652129
233887,Zfp553,zinc finger protein 553,3.230239963,3.03436997,2.210437849,1.900602841,2.6141004,3.012160913,3.089841282,3.283645413,3.434237236,3.297101624,2.233308845,2.354200967
244216,Zfp771,zinc finger protein 771,3.945632145,3.696106933,3.641906319,3.369423747,3.757357451,4.050689141,3.250625629,3.453292572,4.071026954,3.566749771,3.09169424,3.391127536
66422,Dctpp1,dCTP pyrophosphatase 1,4.000019551,3.943258297,3.54039049,3.125270807,1.681214596,1.633649289,4.302656332,4.27486758,4.615073011,4.288033743,4.15807308,4.193264749
20768,Sephs2,selenophosphate synthetase 2,5.330400045,4.804600866,5.105400507,5.016386591,4.851139598,5.150224815,4.30003325,4.08419769,5.474734014,5.520268646,6.111771033,6.00615622
100502641,Gm17511,"ribosomal protein, large, P1 pseudogene",4.024921055,4.059144964,4.098429081,3.854027588,3.183121357,2.936212059,4.902825818,4.951208975,5.056546789,5.141679582,4.236238176,4.119735714
16408,Itgal,integrin alpha L,-0.799507381,0.253426678,-1.006218203,0.073182296,-0.121104736,-0.233712942,-0.24735357,-0.531230091,-1.574751547,-1.883711694,-1.539280658,-1.552689628
233890,Zfp768,zinc finger protein 768,3.833818142,3.627085936,3.526606675,3.191919842,3.524158275,3.636318476,3.723578388,3.792456316,3.422239703,3.267881485,3.445612449,3.380673179
269997,Zfp747,zinc finger protein 747,3.865182313,3.402851228,2.893530324,2.51449912,3.25266229,3.525500485,3.977776934,3.976951175,3.70075221,3.554702143,3.129998128,3.129134412
78921,9130019O22Rik,RIKEN cDNA 9130019O22 gene,2.586551052,2.270500192,2.383552538,1.947651414,2.446155763,2.408582734,2.28020662,2.276124831,2.357561645,1.987773566,0.963219682,1.343474561
101604,E430018J23Rik,RIKEN cDNA E430018J23 gene,2.340973843,1.898198574,2.255702583,2.239960742,2.200823359,2.38338218,1.744952039,1.642599365,2.065252317,2.057736124,1.221531678,1.16002842
233893,Zfp764,zinc finger protein 764,1.02646322,0.962647282,0.897105778,0.740606957,1.06050207,1.064628332,2.134695518,2.094211479,1.812978606,1.876025208,1.519613031,0.892095214
69234,Zfp688,zinc finger protein 688,-0.634448134,0.206884092,-1.368788282,-0.241691042,-0.834800551,0.746658251,1.274873176,1.12244516,-0.437248024,-1.095215799,0.500247706,0.562787589
71131,Zfp689,zinc finger protein 689,1.355770845,1.309569756,0.578744298,0.775796385,0.99707669,1.095992503,0.464844119,0.879402229,-0.352359126,-0.699287123,0.244990651,0.406668387
654803,B130055M24Rik,RIKEN cDNA B130055M24 gene,0.30584562,0.542933296,1.20467858,0.667543494,1.463857765,1.243334219,-0.074021967,-0.759499079,-1.781202425,-2.53578839,0.648346345,1.208122708
233895,Prr14,proline rich 14,6.095310383,5.683945605,5.748174463,5.694803267,5.933383774,6.241144003,5.177482774,5.12174601,5.424496853,5.354693045,4.873877108,5.086349545
14123,Fbrs,fibrosin,6.285059451,6.083904158,6.045041098,5.946204135,5.837058917,6.098414352,6.153344224,6.249809699,6.636325561,6.727313103,5.734773883,5.805839481
629159,1700008J07Rik,RIKEN cDNA 1700008J07 gene,0.459879248,-0.594570228,0.648285231,0.590581513,0.964286755,0.823620233,0.347804698,0.52060884,0.785144398,0.806603807,0.244990651,0.486838736
100043597,Srcap,Snf2-related CREBBP activator protein,7.511862523,7.434598659,7.359294191,7.372839262,7.490549882,7.451840873,7.216779371,7.222516619,7.158376789,7.006414374,6.706007939,6.708360543
68961,Phkg2,"phosphorylase kinase, gamma 2 (testis)",3.571840268,3.662009156,3.620437246,3.204887975,3.305978105,3.614825415,3.605325343,3.65231452,4.016209694,4.08521686,3.617223827,3.612775725
233899,Ccdc189,coiled-coil domain containing 189,0.842599027,0.876059597,1.25012155,1.14222394,0.711167818,0.999777188,2.158059511,2.255876147,1.952986085,1.856529032,0.845383192,0.949810712
233900,Rnf40,ring finger protein 40,6.487855212,6.596101066,7.144093241,6.911273894,6.49898095,6.483500322,6.473309122,6.545585506,6.773091246,6.779361172,6.599702144,6.603252951
68232,1700120K04Rik,RIKEN cDNA 1700120K04 gene,-0.714618483,0.425893874,0.542675043,0.015466798,-0.193254522,-0.233712942,-0.943961426,-0.67932873,-0.272188777,0.083121442,-0.185643704,0.032272872
320683,Zfp629,zinc finger protein 629,4.129078286,4.148051993,3.650405283,3.702253149,3.863417927,3.88550862,4.674803783,4.670594995,3.996116123,3.829284196,3.117342827,2.572006119
12055,Bcl7c,B cell CLL/lymphoma 7C,4.354543542,4.094728932,4.317045103,4.344736868,4.310876904,4.362577564,4.007021754,3.774776009,3.428250941,2.780977999,2.058978665,1.720328866
13019,Ctf1,cardiotrophin 1,2.781807343,2.212784694,3.391179137,3.340336168,3.627251768,3.719225021,2.874014612,2.758676331,2.279909089,1.836765777,2.136284391,1.720328866
233902,Fbxl19,F-box and leucine-rich repeat protein 19,4.632844704,4.343581116,4.495102984,4.416172006,4.141563085,4.252061984,4.955447588,5.017356901,5.182805141,5.145701034,4.601407122,4.234487412
269999,Orai3,ORAI calcium release-activated calcium modulator 3,3.681619309,3.000660608,3.760494735,3.910531958,4.459452586,4.524059951,2.982692424,3.07411391,2.771023289,2.581669191,3.394082149,3.391127536
233904,Setd1a,SET domain containing 1A,6.713801514,6.363278056,6.322041166,6.07979714,5.84721084,6.028000826,6.356351682,6.319757111,6.632425504,6.637353324,6.30551227,6.287913476
101502,Hsd3b7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",4.332271649,4.489250975,3.654636063,4.200038575,4.405513778,4.722996775,5.412983767,5.467119543,4.108944907,4.439854896,4.659300802,4.742951775
56216,Stx1b,syntaxin 1B,-0.486349495,-0.86587225,-1.237543749,-0.741262051,-1.391193899,-0.398772188,-4.216979921,-3.566854001,-5.481642143,-5.343143313,-4.70920566,-3.137652129
20909,Stx4a,syntaxin 4A (placental),5.633350824,5.570193068,5.600289828,5.717604137,6.03161293,5.977320305,5.537350879,5.446049832,5.106135373,5.274324153,4.654928995,4.747027187
244219,Zfp668,zinc finger protein 668,2.586551052,2.1403329,1.706499845,1.246247005,1.262810246,1.869716648,2.506396609,2.751462841,2.407101106,2.508605729,2.085210206,1.720328866
233905,Zfp646,zinc finger protein 646,4.766200563,4.551107227,3.961701826,3.706818643,4.05856166,4.410143248,4.604262584,4.734184849,4.220530542,4.186287242,4.359572618,4.257524948
330657,Prss53,"protease, serine 53",0.531137931,0.615996758,0.121537344,0.283400003,0.930734195,1.064628332,-0.375677667,-0.531230091,0.246278311,-0.298749193,1.221531678,2.045569695
27973,Vkorc1,"vitamin K epoxide reductase complex, subunit 1",4.800856093,4.89544971,4.737743502,5.020059909,4.87999446,4.913285662,4.268178523,4.379174989,4.203106477,4.258627476,3.879508976,3.888410168
12041,Bckdk,branched chain ketoacid dehydrogenase kinase,4.88486935,4.555757336,4.802090567,4.97345718,5.010187606,5.112381464,5.04746268,4.996151552,5.797387993,5.759488576,6.611030785,6.604376545
67773,Kat8,K(lysine) acetyltransferase 8,3.164527122,3.020980592,2.750646949,2.727186441,2.993018474,3.189828889,3.125835541,2.801215876,3.341725097,3.325741672,3.383551481,3.283009919
76560,Prss8,"protease, serine 8 (prostasin)",2.796343436,2.270500192,2.879139231,2.92823396,3.742930381,3.673177653,4.798899693,5.086349361,6.623939038,6.941969876,6.186369623,6.301832494
77613,Prss36,"protease, serine 36",1.70299296,1.69399927,1.5150187,2.037381574,1.834226215,1.974686207,1.972844638,2.012084712,1.573640292,1.733672285,0.905504184,1.005305825
100861900,NA,NA,4.595929384,3.81724337,3.978674905,4.078476595,3.78578586,4.241582313,4.09135911,3.871106088,3.1440667,3.467428322,2.490466685,2.82427983
233908,Fus,fused in sarcoma,8.00989537,7.892810458,8.005733739,7.980662107,7.7038928,7.710227386,7.81953715,7.743645178,7.199376597,7.262104689,6.758909226,6.840104797
319527,B230325K18Rik,RIKEN cDNA B230325K18 gene,1.9569984,1.912771375,1.754594133,1.658144796,1.74051178,1.351249559,1.417226099,0.619012545,0.351247871,0.587594025,-0.316888237,-0.635151789
66824,Pycard,PYD and CARD domain containing,3.071977879,2.842200793,3.629063251,3.612645248,3.804431612,4.030539442,3.739154194,3.712988693,4.733890857,4.478630669,4.693806364,4.738864818
434246,Trim72,tripartite motif-containing 72,2.43686927,2.164890004,1.831351332,1.916456792,2.021189146,2.236313792,-0.24735357,0.301042463,-0.196239924,0.083121442,0.782647436,0.231581681
100502816,NA,NA,1.432222905,1.624874909,1.831351332,1.767079168,1.815964008,1.957713129,2.478828349,2.590998168,1.794482262,2.074709202,1.123684354,1.058745084
100043133,9130023H24Rik,RIKEN cDNA 9130023H24 gene,0.66389314,0.783941395,0.169631633,-0.741262051,0.75016195,1.156746534,1.296089662,1.16650034,0.072946709,0.014408692,1.072154054,1.506204061
233912,Armc5,armadillo repeat containing 5,4.978669331,4.434756443,4.617189151,4.523584949,4.746550696,5.047684569,4.447171031,4.62987106,4.54211221,4.273405531,4.094925361,3.888410168
21804,Tgfb1i1,transforming growth factor beta 1 induced transcript 1,7.135702324,6.794554032,7.574424223,7.784326257,8.129944619,8.237962272,1.186742265,1.144640906,-0.726754641,-0.819581356,-0.185643704,-0.635151789
246787,Slc5a2,"solute carrier family 5 (sodium/glucose cotransporter), member 2",0.30584562,1.146511474,1.722710072,2.214538145,1.939195774,1.654865775,-4.216979921,-5.888782096,-3.896679642,-3.021215218,-4.70920566,-4.72261463
233913,BC017158,cDNA sequence BC017158,4.465574854,4.263410767,4.405057378,4.520994831,4.336726555,4.465226313,3.683886887,3.531178082,4.181915961,4.101871533,4.619469267,4.53241394
67865,Rgs10,regulator of G-protein signalling 10,4.171513552,3.824968663,3.663060584,3.665199554,3.95388516,3.830629291,0.73721639,0.825463422,0.072946709,0.384777142,-1.008765942,0.634937375
21843,Tial1,Tia1 cytotoxic granule-associated RNA binding protein-like 1,6.019897604,6.034786392,5.945821935,5.874969891,5.814240015,5.873680876,6.151890261,6.22072212,6.062839379,6.042179864,6.337236288,6.331989688
29810,Bag3,BCL2-associated athanogene 3,9.003694211,8.904990963,8.887420406,8.848679613,8.679400629,8.77864735,6.884339234,6.860458843,6.83435648,6.977939205,7.112966802,7.015899903
101490,Inpp5f,inositol polyphosphate-5-phosphatase F,4.51255047,4.348949289,4.156266374,4.200038575,4.923289383,5.033579896,4.826503119,4.598052926,3.725372177,3.921299288,3.938252767,4.187278454
210711,Mcmbp,minichromosome maintenance complex binding protein,5.690887712,5.711296093,5.66253549,5.59735908,5.387849472,5.409363202,5.847762844,5.734642194,5.857651157,5.57348261,5.891636455,5.98215361
207352,Sec23ip,Sec23 interacting protein,5.326649535,5.103489459,5.122301281,4.917441903,5.187567262,5.31755364,5.0158407,5.082042806,5.363063621,5.2632619,6.051514288,6.056283846
381925,Plpp4,phospholipid phosphatase 4,-5.8439015,-5.723853245,-2.591180704,-5.599243046,-3.156728646,-2.635811386,-5.801942421,-5.888782096,-1.574751547,-1.883711694,4.276636277,3.789138024
207425,Wdr11,WD repeat domain 11,4.62064425,4.484381113,4.42995351,4.500104764,4.727136509,5.015240305,4.9900344,4.946478823,4.607146096,4.724291048,5.542276751,5.710970811
14183,Fgfr2,fibroblast growth factor receptor 2,7.476475992,7.317634799,7.630540666,7.666811422,8.145110463,8.195382737,8.331440648,8.198597868,2.98188223,3.346854659,4.253690345,4.38852104
11907,Ate1,arginyltransferase 1,4.777234613,4.484381113,4.854523932,4.933112879,5.306795727,5.118121637,4.644106985,4.625931958,4.491337643,4.729659222,4.550537604,4.688896358
67872,Nsmce4a,"NSE4 homolog A, SMC5-SMC6 complex component",4.501503747,4.459782136,4.402543971,4.272662191,4.317382868,4.434884605,5.135431399,4.807316075,5.068142525,4.840492069,5.202186328,4.989912371
57752,Tacc2,"transforming, acidic coiled-coil containing protein 2",5.726428601,5.667927361,5.714121073,5.899107562,6.523806698,6.486461975,5.46542951,5.751010798,6.910943613,7.159937039,5.479383186,5.355536178
100628579,NA,NA,3.981057241,4.590163459,6.675345587,6.735309588,6.670772849,6.489417562,6.352559273,6.527751565,7.053876255,6.615046871,7.644216884,7.139635271
434249,Gm5602,predicted gene 5602,-0.634448134,-0.438451026,0.778053106,0.233646968,-0.121104736,-0.688278806,-0.592489056,-0.462517341,-1.574751547,-2.53578839,-1.539280658,-2.400686535
101476,Plekha1,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1",5.362502414,5.512758955,5.836481335,5.796826511,5.556829711,5.452408975,5.243134631,5.433709442,4.930927704,5.255839658,4.6505439,4.856701308
56213,Htra1,HtrA serine peptidase 1,5.575532051,6.007041401,8.067328334,7.845383648,7.580518697,7.456001768,1.598937015,1.762269595,1.529585112,0.846681246,1.018714795,0.703650125
12945,Dmbt1,deleted in malignant brain tumors 1,-1.756438659,-2.553928244,-5.761105705,-3.277314951,-5.478656741,-5.443166308,3.799828367,5.225610959,-3.896679642,-5.343143313,-4.70920566,-4.72261463
71395,5430419D17Rik,RIKEN cDNA 5430419D17 gene,-5.8439015,-2.916498323,-5.761105705,-5.599243046,-5.478656741,-5.443166308,1.253340014,1.144640906,-3.896679642,-5.343143313,-3.124243159,-4.72261463
68277,2310057M21Rik,RIKEN cDNA 2310057M21 gene,3.101542336,3.093130378,3.178473509,2.959177667,2.385529404,2.617529624,3.178197156,3.356770611,3.158602793,3.061998151,2.603677295,2.51579011
214580,Pstk,phosphoseryl-tRNA kinase,2.535476867,2.379434563,3.130677998,3.334447609,3.478445301,3.392884047,2.382932922,1.859410754,1.794482262,1.932981093,1.977294867,2.14775009
67143,Ikzf5,IKAROS family zinc finger 5,4.977075193,5.198731158,5.748174463,5.656375704,4.914733717,4.720483368,4.871366654,4.786292825,4.786314941,4.779684682,4.76450009,4.730656004
66885,Acadsb,"acyl-Coenzyme A dehydrogenase, short/branched chain",5.544654004,5.614326005,5.799704764,5.794683629,6.451711007,6.35571046,5.234918025,5.272979648,6.034550335,6.055065949,7.867514865,7.99955251
